0.47737956047058105;-3.9297999999999997
0.49137187004089355;-4.06945
0.5103609561920166;-3.9469499999999997
0.5183544158935547;-3.8758999999999997
0.5203530788421631;-4.0253499999999995
0.5223512649536133;-3.81465
0.5243494510650635;-3.8563
0.5263481140136719;-4.024125
0.5283467769622803;-3.9004
0.5305078029632568;-4.0424999999999995
0.546133279800415;-4.018
0.5729186534881592;-3.8268999999999997
0.5789122581481934;-4.01065
0.5809118747711182;-3.8440499999999997
0.5859103202819824;-3.8783499999999997
0.5880131721496582;-4.00575
0.5899109840393066;-3.94205
0.5949046611785889;-4.07435
0.5969030857086182;-3.9640999999999997
0.5988996028900146;-3.88815
0.6009058952331543;-3.9640999999999997
0.60489821434021;-3.8563
0.6068999767303467;-3.9016249999999997
0.6088986396789551;-3.984925
0.6108977794647217;-3.86365
0.614891529083252;-4.0572
0.6168901920318604;-3.9886
0.618903636932373;-3.86855
0.620891809463501;-4.01065
0.624885082244873;-3.86855
0.626887321472168;-3.8661
0.6288864612579346;-4.021675
0.6308803558349609;-3.87345
0.6358792781829834;-3.9983999999999997
0.6378805637359619;-4.0143249999999995
0.6398792266845703;-3.899175
0.644873857498169;-3.97635
0.6468729972839355;-3.8415999999999997
0.648869514465332;-3.8857
0.6508729457855225;-3.9837
0.6568849086761475;-3.9249
0.66904616355896;-4.019225
0.6810369491577148;-3.950625
0.6950244903564453;-3.8930499999999997
0.7070217132568359;-4.04495
0.7191636562347412;-3.803625
0.7311646938323975;-3.8869249999999997
0.7454614639282227;-4.0719
0.7576096057891846;-3.889375
0.7696104049682617;-4.033925
0.7816030979156494;-4.019225
0.7957503795623779;-3.859975
0.8079898357391357;-3.96655
0.8201420307159424;-3.81955
0.8354778289794922;-3.8611999999999997
0.8454680442810059;-4.00575
0.857689380645752;-3.896725
0.8696897029876709;-4.02045
0.8810670375823975;-3.97145
0.8949921131134033;-3.9151
0.9069986343383789;-3.9873749999999997
0.9193019866943359;-3.8097499999999997
0.931318998336792;-3.864875
0.9452903270721436;-4.006975
0.9572861194610596;-3.855075
0.9682793617248535;-4.0424999999999995
0.9855787754058838;-3.9739
0.9955697059631348;-3.8783499999999997
1.0075867176055908;-4.00575
1.0198895931243896;-3.857525
1.0352201461791992;-3.8097499999999997
1.045288324356079;-4.03025
1.0574476718902588;-3.88325
1.0695855617523193;-4.0327
1.0848982334136963;-3.9812499999999997
1.0948896408081055;-3.8611999999999997
1.1068859100341797;-3.980025
1.1190626621246338;-3.8514
1.1310510635375977;-3.871
1.1451950073242188;-3.98615
1.1573336124420166;-3.882025
1.169330358505249;-4.03025
